03049,Earth Science—Other
03051,Biology
03052,Biology—Advanced Studies
03053,Anatomy and Physiology
03054,Anatomy
03055,Physiology
03056,AP Biology
03057,IB Biology
03058,Botany
03059,Genetics
03060,Microbiology
03061,Zoology
03062,Conceptual Biology
03063,Particular Topics in Biology
03064,Regional Biology
03065,"IB Sports, Exercise, and Health Science"
03066,PLTW Principles of Biomedical Science
03067,PLTW Human Body Systems
03068,PLTW Medical Interventions
03069,Nutrition Science
03097,Biology—Independent Study
03098,Biology—Workplace Experience
03099,Biology—Other
03101,Chemistry
03102,Chemistry—Advanced Studies
03103,Organic Chemistry
03104,Physical Chemistry
03105,Conceptual Chemistry
03106,AP Chemistry
03107,IB Chemistry
03108,Particular Topics in Chemistry
03147,Chemistry—Independent Study
03148,Chemistry—Workplace Experience
03149,Chemistry—Other
03151,Physics
03152,Physics—Advanced Studies
03153,Principles of Technology
03155,AP Physics B
03156,AP Physics C
03157,IB Physics
03158,Life Science
03159,Physical Science
03160,IB Physical Science
03161,Conceptual Physics
03162,Particular Topics in Physics
03163,AP Physics C: Electricity and Magnetism
03164,AP Physics C: Mechanics
03165,AP Physics 1
03166,AP Physics 2
03197,Physics—Independent Study
03198,Physics—Workplace Experience
03199,Physics—Other
03201,Integrated Science
03202,Unified Science
03203,Applied Biology/Chemistry
03204,Technological Inquiry
03205,Origins of Science
03206,IB Design Technology
03207,AP Environmental Science
03208,IB Environmental Systems and Societies
03209,Aerospace
03210,"Science, Technology and Society"
03211,Technical Science
03212,Scientific Research and Design
03213,"IB Sciences, Middle Years Program"
03214,Forensic Laboratory Science
03228,Science (early childhood education)
03229,Science (pre-kindergarten)
03230,Science (kindergarten)
03231,Science (grade 1)
03232,Science (grade 2)
03233,Science (grade 3)
03234,Science (grade 4)
03235,Science (grade 5)
03236,Science (grade 6)
03237,Science (grade 7)
03238,Science (grade 8)
03239,Science—General
03994,Life and Physical Sciences—Proficiency Development
03995,Life and Physical Sciences—Aide
03996,Life and Physical Sciences—Supplemental
03997,Life and Physical Sciences—Independent Study
03998,Life and Physical Sciences—Workplace Experience
03999,Life and Physical Sciences—Other
04001,World Geography
04002,Particular Topics in Geography
04003,IB Geography
04004,AP Human Geography
04005,U.S. Geography
04047,Geography—Independent Study
04048,Geography—Workplace Experience
04049,Geography—Other
04051,World History—Overview
04052,World History and Geography
04053,Modern World History
04054,IB History
04055,Modern European History
04056,AP European History
04057,AP World History
04058,Ancient Civilizations
04059,Medieval European History
04060,Ancient and Medieval History
04061,World Area Studies
04062,World People Studies
04063,Western Civilization
04064,Contemporary World Issues
04065,Particular Topics in World History
04066,IB Islamic History
04097,World History—Independent Study
04098,World History—Workplace Experience
04099,World History—Other
04101,U.S. History—Comprehensive
04102,Early U.S. History
04103,Modern U.S. History
04104,AP U.S. History
04105,State-Specific Studies
04106,Contemporary U.S. Issues
04107,U.S. Ethnic Studies
04108,U.S. Gender Studies
04109,Particular Topics in U.S. History
04110,U.S. Wars and Military Conflicts
04147,U.S. History—Independent Study
04148,U.S. History—Workplace Experience
04149,U.S. History—Other
04151,U.S. Government—Comprehensive
04152,Particular Topics in U.S. Government
04153,Political Science
04154,Comparative Government
04155,International Relations
04156,United States and World Affairs
04157,AP U.S. Government and Politics
04158,AP Comparative Government and Politics
04159,AP Government
04160,"U.S. Government, Civics, and Economics"
04161,Civics
04162,Law Studies
04163,Consumer Law
04164,Business Law
04165,Legal System
04166,Particular Topics in Law
04167,Simulated Political Process
04168,IB Twentieth Century World History
04169,IB Global Politics
04171,"IB Individuals and Societies, Middle Years Program"
04197,"Government, Politics and Law—Independent Study"
04198,"Government, Politics and Law—Workplace Experience"
04199,"Government, Politics and Law—Other"
04201,Economics
04202,Comparative Economics
04203,AP Microeconomics
04204,AP Macroeconomics
04205,AP Economics
04206,IB Economics
04207,Particular Topics in Economics
04208,Microeconomics
04209,Macroeconomics
04247,Economics—Independent Study
04248,Economics—Workplace Experience
04249,Economics—Other
04251,Anthropology
04252,Particular Topics in Anthropology
04253,IB Social and Cultural Anthropology
04254,Psychology
04255,Particular Topics in Psychology
04256,AP Psychology
04257,IB Psychology
04258,Sociology
04259,Particular Topics in Sociology
04260,Social Science
04261,Social Science Research
04262,IB Organization Studies 
04297,Social Sciences—Independent Study
04298,Social Sciences—Workplace Experience
04299,Social Sciences—Other
04301,Humanities Survey
04302,Humanities
04303,Issues of Western Humanities
04304,IB Theory of Knowledge
04305,Social Studies
04306,Philosophy
04307,Particular Topics in Philosophy
04308,Modern Intellectual History
04309,IB Philosophy
04310,Particular Topics in Humanities
04347,Humanities—Independent Study
04348,Humanities—Workplace Experience
04349,Humanities—Other
04428,Social Studies (early childhood education)
04429,Social Studies (pre-kindergarten)
04430,Social Studies (kindergarten)
04431,Social Studies (grade 1)
04432,Social Studies (grade 2)
04433,Social Studies (grade 3)
04434,Social Studies (grade 4)
04435,Social Studies (grade 5)
04436,Social Studies (grade 6)
04437,Social Studies (grade 7)
04438,Social Studies (grade 8)
04439,Social Studies—General
04994,Social Sciences and History—Proficiency Development
04995,Social Sciences and History—Aide
04996,Social Sciences and History—Supplemental
04997,Social Sciences and History—Independent Study
04998,Social Sciences and History—Workplace Experience
04999,Social Sciences and History—Other
05001,Dance Technique
05002,Dance Repertory
05003,General Dance
05004,Dance History and Appreciation
05005,Dance—Choreography
05006,Dance Survey
05007,Dance Improvisation
05008,World/Cultural Dance
05009,Technical Theater for Dance
05010,Social Dance
05011,Dance Composition/Composition Seminar
05012,IB Dance
05028,Dance (early childhood education)
05029,Dance (pre-kindergarten)
05030,Dance (kindergarten)
05031,Dance (grade 1)
05032,Dance (grade 2)
05033,Dance (grade 3)
05034,Dance (grade 4)
05035,Dance (grade 5)
05036,Dance (grade 6)
05037,Dance (grade 7)
05038,Dance (grade 8)
05039,Dance—General
05047,Dance—Independent Study
05048,Dance—Workplace Experience
05049,Dance—Other
05051,Introduction to Theater
05052,Theater Arts
05053,Theater—Comprehensive
05054,Exploration in Drama
05055,Theater—Acting/Performance
05056,Theater—Stagecraft
05057,Theater—Directing
05058,Playwriting and Screenwriting
05059,History and Literature of the Theater
05060,Musical Theater
05061,Theatrical Production and Management
05062,IB Theatre
05068,Drama (early childhood education)
05069,Drama (pre-kindergarten)
05070,Drama (kindergarten)
05071,Drama (grade 1)
05072,Drama (grade 2)
05073,Drama (grade 3)
05074,Drama (grade 4)
05075,Drama (grade 5)
05076,Drama (grade 6)
05077,Drama (grade 7)
05078,Drama (grade 8)
05079,Drama—General
05097,Theater—Independent Study
05098,Theater—Workplace Experience
05099,Theater—Other
05101,General Band
05102,Concert Band
05103,Marching Band
05104,Orchestra
05105,Contemporary Instrumental Ensemble
05106,Small Ensemble
05107,Piano
05108,Guitar
05109,Individual Technique—Instrumental Music
05110,Chorus
05111,Vocal Ensemble
05112,Individual Technique—Vocal Music
05113,Music Theory
05114,AP Music Theory
05115,IB Music
05116,Music History/Appreciation
05117,Music History
05118,Music Appreciation
05119,Composition/Songwriting
05120,Strings
05121,Contemporary Vocal Ensemble
05122,Culturally Influenced Ensemble
05123,Recording and Production
05124,Technology/Electronic Music
05128,Music (early childhood education)
05129,Music (pre-kindergarten)
05130,Music (kindergarten)
05131,Music (grade 1)
05132,Music (grade 2)
05133,Music (grade 3)
05134,Music (grade 4)
05135,Music (grade 5)
05136,Music (grade 6)
05137,Music (grade 7)
05138,Music (grade 8)
05139,Music—General
05147,Music—Independent Study
05148,Music—Workplace Experience
05149,Music—Other
05151,Art Appreciation
05152,Art History
05153,AP Art History
05154,Visual Art—Comprehensive
05155,Visual Arts—Drawing/Painting
05156,Visual Arts—Drawing
05157,Visual Arts—Painting
05158,Visual Arts—Sculpture
05159,Ceramics/Pottery
05160,Printmaking/Graphics
05161,Printmaking
05162,Visual Communications Design
05163,Advertising Design
05164,Fibers and Textile Design
05165,Crafts
05166,Jewelry
05167,Photography
05168,Cinematography/Video Production
05169,Multimedia Art
05170,Art Portfolio
05171,AP Studio Art—General Portfolio
05172,AP Studio Art—Drawing
05173,IB Visual Art
05174,AP Studio Art—Two-Dimensional
05175,AP Studio Art—Three-Dimensional
05176,Calligraphy/Lettering
05177,Animation
05178,Art (early childhood education)
05179,Art (pre-kindergarten)
05180,Art (kindergarten)
05181,Art (grade 1)
05182,Art (grade 2)
05183,Art (grade 3)
05184,Art (grade 4)
05185,Art (grade 5)
05186,Art (grade 6)
05187,Art (grade 7)
05188,Art (grade 8)
05189,Art—General
05190,Fashion Design
05191,Industrial Design
05192,Architectural Design
05193,Interior Design
05194,IB Film
05197,Visual Art—Independent Study
05198,Visual Arts—Workplace Experience
05199,Visual Arts—Other
05201,Interdisciplinary Arts
05202,"IB Arts, Middle Years Program"
05203,Film Appreciation and Analysis
05995,Visual and Performing Art—Aide
05997,Visual and Performing Art—Independent Study
05998,Visual and Performing Art—Workplace Experience
05999,Visual and Performing Art—Other
06028,Foreign Language (early childhood education)
06029,Foreign Language (pre-kindergarten)
06030,Foreign Language (kindergarten)
06031,Foreign Language (grade 1)
06032,Foreign Language (grade 2)
06033,Foreign Language (grade 3)
06034,Foreign Language (grade 4)
06035,Foreign Language (grade 5)
06036,Foreign Language (grade 6)
06037,Foreign Language (grade 7)
06038,Foreign Language (grade 8)
06039,Foreign Language—General
06100,Spanish (prior-to-secondary)
06101,Spanish I
06102,Spanish II
06103,Spanish III
06104,Spanish IV
06105,Spanish V
06106,Spanish for Native Speakers
06107,Spanish Field Experience
06108,Spanish Conversation and Culture
06109,Spanish Literature
06110,IB Language A: Literature—Spanish
06111,IB Language B—Spanish
06112,AP Spanish Language and Culture
06113,AP Spanish Literature and Culture
06114,"IB Language B (Spanish), Middle Years Program"
06115,IB Language A: Language and Literature—Spanish
06116,IB Language Ab Initio—Spanish
06120,French (prior-to-secondary)
06121,French I
06122,French II
06123,French III
06124,French IV
06125,French V
06126,French for Native Speakers
06127,French Field Experience
06128,French Conversation and Culture
06129,French Literature
06130,IB Language A: Literature—French
06131,IB Language B—French
06132,AP French Language and Culture
06133,AP French Literature
06134,"IB Language B (French), Middle Years Program"
06135,IB Language A: Language and Literature—French
06136,IB Language Ab Initio—French
06140,Italian (prior-to-secondary)
06141,Italian I
06142,Italian II
06143,Italian III
06144,Italian IV
06145,Italian V
06146,Italian for Native Speakers
06147,Italian Field Experience
06148,Italian Conversation and Culture
06149,Italian Literature
06150,IB Language A: Literature—Italian
06151,IB Language B—Italian
06152,AP Italian Language and Culture
06153,"IB Language B (Italian), Middle Years Program"
06154,IB Language A: Language and Literature—Italian
06155,IB Language Ab Initio—Italian
06160,Portuguese (prior-to-secondary)
06161,Portuguese I
06162,Portuguese II
06163,Portuguese III
06164,Portuguese IV
06165,Portuguese V
06166,Portuguese for Native Speakers
06167,Portuguese Field Experience
06168,Portuguese Conversation and Culture
06169,Portuguese Literature
06170,IB Language A: Literature—Portuguese
06171,IB Language B—Portuguese
06172,"IB Language B (Portuguese), Middle Years Program"
06173,IB Language A: Language and Literature—Portuguese
06174,IB Language Ab Initio—Portuguese
06181,Romance/Italic Language I
06182,Romance/Italic Language II
06183,Romance/Italic Language III
06184,Romance/Italic Language IV
06185,Romance/Italic Language V
06186,Romance/Italic Language for Native Speakers
06187,Romance/Italic Language Field Experience
06188,Romance/Italic Language Conversation and Culture
06189,Romance/Italic Literature
06190,IB Language A: Literature—Romance/Italic Language
06191,IB Language B—Romance/Italic Language
06192,IB Language A: Language and Literature—Romance/Italic Language
06193,IB Language Ab Initio—Romance/Italic Language
06199,Romance/Italic Language—Other
06200,German (prior-to-secondary)
06201,German I
06202,German II
06203,German III
06204,German IV
06205,German V
06206,German for Native Speakers
06207,German Field Experience
06208,German Conversation and Culture
06209,German Literature
06210,IB Language A: Literature—German
06211,IB Language B—German
06212,AP German Language and Culture
06213,"IB Language B (German), Middle Years Program"
06214,IB Language A: Language and Literature—German
06215,IB Language Ab Initio—German
06241,Germanic Language I
06242,Germanic Language II
06243,Germanic Language III
06244,Germanic Language IV
06245,Germanic Language V
06246,Germanic Language for Native Speakers
06247,Germanic Language Field Experience
06248,Germanic Language Conversation and Culture
06249,Germanic Literature
06250,IB Language A: Literature—Germanic Language
06251,IB Language B—Germanic Language
06252,IB Language A: Language and Literature—Germanic Language
06253,IB Language Ab Initio—Germanic Language
06259,Germanic Language—Other
06261,Celtic Language I
06262,Celtic Language II
06263,Celtic Language III
06264,Celtic Language IV
06265,Celtic Language V
06266,Celtic Language for Native Speakers
06267,Celtic Language Field Experience
06268,Celtic Language Conversation and Culture
06269,Celtic Literature
06270,IB Language A: Literature—Celtic Language
06271,IB Language B—Celtic Language
06272,IB Language A: Language and Literature—Celtic Language
06273,IB Language Ab Initio—Celtic Language
06279,Celtic Language—Other
06280,Greek (prior-to-secondary)
06281,Greek I
06282,Greek II
06283,Greek III
06284,Greek IV
06285,Greek V
06286,Greek for Native Speakers
06287,Greek Field Experience
06288,Greek Conversation and Culture
06289,Greek Literature
06290,IB Language A: Literature—Greek
06291,IB Language B: Literature—Greek
06292,IB Language A: Language and Literature—Greek
06293,IB Language Ab Initio—Greek
06299,Greek—Other
06300,Latin (prior-to-secondary)
06301,Latin I
06302,Latin II
06303,Latin III
06304,Latin IV
06305,Latin V
06311,IB Classical Languages—Latin
06313,"AP Latin (Virgil, Catullus and Horace)"
06320,Classical Greek (prior-to-secondary)
06321,Classical Greek I
06322,Classical Greek II
06323,Classical Greek III
06324,Classical Greek IV
06325,Classical Greek V
06331,IB Classical Languages—Greek
06332,"IB Language B (Greek), Middle Years Program"
06359,Classical Languages—Other
06400,Chinese (prior-to-secondary)
06401,Chinese I
06402,Chinese II
06403,Chinese III
06404,Chinese IV
06405,Chinese V
06406,Chinese for Native Speakers
06407,Chinese Field Experience
06408,Chinese Conversation and Culture
06409,Chinese Literature
06410,IB Language A: Literature—Chinese
06411,IB Language B—Chinese
06412,AP Chinese Language and Culture
06413,"IB Language B (Chinese), Middle Years Program"
06414,IB Language A: Language and Literature—Chinese
06415,IB Language Ab Initio—Chinese
06420,Japanese (prior-to-secondary)
06421,Japanese I
06422,Japanese II
06423,Japanese III
06424,Japanese IV
06425,Japanese V
06426,Japanese for Native Speakers
06427,Japanese Field Experience
06428,Japanese Conversation and Culture
06429,Japanese Literature
06430,IB Language A: Literature—Japanese
06431,IB Language B—Japanese
06432,AP Japanese Language and Culture
06433,"IB Language B (Japanese), Middle Years Program"
06434,IB Language A: Language and Literature—Japanese
06435,IB Language Ab Initio—Japanese
06440,Korean (prior-to-secondary)
06441,Korean I
06442,Korean II
06443,Korean III
06444,Korean IV
06445,Korean V
06446,Korean for Native Speakers
06447,Korean Field Experience
06448,Korean Conversation and Culture
06449,Korean Literature
06450,IB Language A: Literature—Korean
06451,IB Language B—Korean
06452,"IB Language B (Korean), Middle Years Program"
06453,IB Language A: Language and Literature—Korean
06454,IB Language Ab Initio—Korean
06481,East Asian Language I
06482,East Asian Language II
06483,East Asian Language III
06484,East Asian Language IV
06485,East Asian Language V
06486,East Asian Language for Native Speakers
06487,East Asian Language Field Experience
06488,East Asian Language Conversation and Culture
06489,East Asian Literature
06490,IB Language A: Literature—East Asian Language
06491,IB Language B—East Asian Language
06492,IB Language A: Language and Literature—East Asian Language
06493,IB Language Ab Initio—East Asian Language
06499,East Asian Language—Other
06500,Vietnamese (prior-to-secondary)
06501,Vietnamese I
06502,Vietnamese II
06503,Vietnamese III
06504,Vietnamese IV
06505,Vietnamese V
06506,Vietnamese for Native Speakers
06507,Vietnamese Field Experience
06508,Vietnamese Conversation and Culture
06509,Vietnamese Literature
06510,IB Language A: Literature—Vietnamese
06511,IB Language B—Vietnamese
06512,"IB Language B (Vietnamese), Middle Years Program"
06513,IB Language A: Language and Literature—Vietnamese
06514,IB Language Ab Initio—Vietnamese
06520,Filipino (prior-to-secondary)
06521,Filipino I
06522,Filipino II
06523,Filipino III
06524,Filipino IV
06525,Filipino V
06526,Filipino for Native Speakers
06527,Filipino Field Experience
06528,Filipino Conversation and Culture
06529,Filipino Literature
06530,IB Language A: Literature—Filipino
06531,IB Language B—Filipino
06532,"IB Language B (Filipino), Middle Years Program"
06533,IB Language A: Language and Literature—Filipino
06534,IB Language Ab Initio—Filipino
06581,Southeast Asian Language I
06582,Southeast Asian Language II
06583,Southeast Asian Language III
06584,Southeast Asian Language IV
06585,Southeast Asian Language V
06586,Southeast Asian Language for Native Speakers
06587,Southeast Asian Language Field Experience
06588,Southeast Asian Language Conversation and Culture
06589,Southeast Asian Literature
06590,IB Language A: Literature—Southeast Asian Language
06591,IB Language B—Southeast Asian Language
06592,IB Language A: Language and Literature—Southeast Asian Language
06593,IB Language Ab Initio—Southeast Asian Language
06599,Southeast Asian Language—Other
06600,Russian (prior-to-secondary)
06601,Russian I
06602,Russian II
06603,Russian III
06604,Russian IV
06605,Russian V
06606,Russian for Native Speakers
06607,Russian Field Experience
06608,Russian Conversation and Culture
06609,Russian Literature
06610,IB Language A: Literature—Russian
06611,IB Language B—Russian
06612,"IB Language B (Russian), Middle Years Program"
06613,IB Language A: Language and Literature—Russian
06614,IB Language Ab Initio—Russian
06641,Balto-Slavic Language I
06642,Balto-Slavic Language II
06643,Balto-Slavic Language III
06644,Balto-Slavic Language IV
06645,Balto-Slavic Language V
06646,Balto-Slavic Language for Native Speakers
06647,Balto-Slavic Language Field Experience
06648,Balto-Slavic Language Conversation and Culture
06649,Balto-Slavic Literature
06650,IB Language A: Literature—Balto-Slavic Language
06651,IB Language B—Balto-Slavic Language
06652,IB Language A: Language and Literature—Balto-Slavic Language
06653,IB Language Ab Initio—Balto-Slavic Language
06659,Balto-Slavic Language—Other
06661,Turkic/Ural-Altaic Language I
06662,Turkic/Ural-Altaic Language II
06663,Turkic/Ural-Altaic Language III
06664,Turkic/Ural-Altaic Language IV
06665,Turkic/Ural-Altaic Language V
06666,Turkic/Ural-Altaic Language for Native Speakers
06667,Turkic/Ural-Altaic Language Field Experience
06668,Turkic/Ural-Altaic Language Conversation and Culture
06669,Turkic/Ural-Altaic Literature
06670,IB Language A: Literature—Turkic/Ural-Altaic Language
06671,IB Language B—Turkic/Ural-Altaic Language
06672,IB Language A: Language and Literature—Turkic/Ural-Altaic Language
06673,IB Language Ab Initio—Turkic/Ural-Altaic Language
06679,Turkic/Ural-Altaic Language—Other
06681,Iranian/Persian Language I
06682,Iranian/Persian Language II
06683,Iranian/Persian Language III
06684,Iranian/Persian Language IV
06685,Iranian/Persian Language V
06686,Iranian/Persian Language for Native Speakers
06687,Iranian/Persian Language Field Experience
06688,Iranian/Persian Language Conversation and Culture
06689,Iranian/Persian Literature
06690,IB Language A: Literature—Iranian/Persian
06691,IB Language B—Iranian/Persian Language
06692,IB Language A: Language and Literature—Iranian/Persian
06693,IB Language Ab Initio—Iranian/Persian Language
06699,Iranian/Persian Language—Other
06700,Hebrew (prior-to-secondary)
06701,Hebrew I
06702,Hebrew II
06703,Hebrew III
06704,Hebrew IV
06705,Hebrew V
06706,Hebrew for Native Speakers
06707,Hebrew Field Experience
06708,Hebrew Conversation and Culture
06709,Hebrew Literature
06710,IB Language A: Literature—Hebrew
06711,IB Language B—Hebrew
06712,IB Classical Languages—Hebrew
06713,"IB Language B (Hebrew), Middle Years Program"
06714,IB Language A: Language and Literature—Hebrew
06715,IB Language Ab Initio—Hebrew
06720,Arabic (prior-to-secondary)
06721,Arabic I
06722,Arabic II
06723,Arabic III
06724,Arabic IV
06725,Arabic V
06726,Arabic for Native Speakers
06727,Arabic Field Experience
06728,Arabic Conversation and Culture
06729,Arabic Literature
06730,IB Language A: Literature—Arabic
06731,IB Language B—Arabic
06732,IB Classical Languages—Arabic
06733,"IB Language B (Arabic), Middle Years Program"
06734,IB Language A: Language and Literature—Arabic
06735,IB Language Ab Initio—Arabic
06759,Semitic and Near/Middle Eastern Languages—Other
06760,Swahili (prior-to-secondary)
06761,Swahili I
06762,Swahili II
06763,Swahili III
06764,Swahili IV
06765,Swahili V
06766,Swahili for Native Speakers
06767,Swahili Field Experience
06768,Swahili Conversation and Culture
06769,Swahili Literature
06770,IB Language A: Literature—Swahili
06771,IB Language B—Swahili
06772,"IB Language B (Swahili), Middle Years Program"
06773,IB Language A: Language and Literature—Swahili
06774,IB Language Ab Initio—Swahili
06781,Non-Semitic African Language I
06782,Non-Semitic African Language II
06783,Non-Semitic African Language III
06784,Non-Semitic African Language IV
06785,Non-Semitic African Language V
06786,Non-Semitic African Language for Native Speakers
06787,Non-Semitic African Language Field Experience
06788,Non-Semitic African Language Conversation and Culture
06789,Non-Semitic African Literature
06790,IB Language A: Literature—Non-Semitic African Language
06791,IB Language B—Non-Semitic African Language
06792,IB Language A: Language and Literature—Non-Semitic African Language
06793,IB Language Ab Initio—Non-Semitic African Language
06799,Non-Semitic African Language—Other
06800,American Sign Language (prior-to-secondary)
06801,American Sign Language I
06802,American Sign Language II
06803,American Sign Language III
06804,American Sign Language IV
06805,American Sign Language V
06806,"IB Language B (American Sign Language), Middle Years Program"
06819,American Sign Language—Other
06820,American Indian Language (prior-to-secondary)
06821,American Indian Language I
06822,American Indian Language II
06823,American Indian Language III
06824,American Indian Language IV
06825,American Indian Language V
06826,American Indian Language for Native Speakers
06827,American Indian Language Field Experience
06828,American Indian Language Conversation and Culture
06829,American Indian Literature
06830,IB Language A: Literature—American Indian Language
06831,IB Language B—American Indian Language
06832,"IB Language B (American Indian Language), Middle Years Program"
06833,IB Language A: Language and Literature—American Indian Language
06834,IB Language Ab Initio—American Indian Language
06839,American Indian Language—Other
06841,Indic Language I
06842,Indic Language II
06843,Indic Language III
06844,Indic Language IV
06845,Indic Language V
06846,Indic Language for Native Speakers
06847,Indic Language Field Experience
06848,Indic Language Conversation and Culture
06849,Indic Literature
06850,IB Language A: Literature—Indic Language
06851,IB Language B—Indic Language
06852,IB Language A: Language and Literature—Indic Language
06853,IB Language Ab Initio—Indic Language
06859,Indic Language—Other
06861,Malayo-Polynesian Language I
06862,Malayo-Polynesian Language II
06863,Malayo-Polynesian Language III
06864,Malayo-Polynesian Language IV
06865,Malayo-Polynesian Language V
06866,Malayo-Polynesian Language for Native Speakers
06867,Malayo-Polynesian Language Field Experience
06868,Malayo-Polynesian Language Conversation and Culture
06869,Malayo-Polynesian Literature
06870,IB Language A: Literature—Malayo-Polynesian Language
06871,IB Language B—Malayo-Polynesian Language
06872,IB Language A: Language and Literature—Malayo-Polynesian Language
